No,year,month,day,hour,season,pm,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec,air quality level
38714,2014,6,2,1,2,94.0,16.0,77.79,1012.0,20.0,4,56.0,0.0,0.0,4
38716,2014,6,2,3,2,82.0,16.0,77.79,1009.0,20.0,4,64.0,0.0,0.0,4
38717,2014,6,2,4,2,82.0,16.0,77.79,1011.0,20.0,3,1.0,0.0,0.0,4
38718,2014,6,2,5,2,89.0,17.0,93.89,1010.0,18.0,3,4.0,0.0,0.0,4
38719,2014,6,2,6,2,98.0,16.0,82.77,1010.0,19.0,3,5.0,0.0,0.0,4
38720,2014,6,2,7,2,126.0,17.0,82.89,1010.0,20.0,4,1.0,0.0,0.0,4
38721,2014,6,2,8,2,118.0,16.0,68.81,1010.0,22.0,4,2.0,0.0,0.0,4
38731,2014,6,2,18,2,42.0,17.0,93.89,1011.0,18.0,3,7.0,2.7,2.7,3
38732,2014,6,2,19,2,42.0,17.0,93.89,1011.0,18.0,4,3.0,0.5,3.2,3
38733,2014,6,2,20,2,54.0,16.0,88.11,1011.0,18.0,1,5.0,0.0,0.0,3
38734,2014,6,2,21,2,48.0,16.0,88.11,1010.0,18.0,3,3.0,0.0,0.0,3
38735,2014,6,2,22,2,59.0,16.0,93.84,1010.0,17.0,3,4.0,0.0,0.0,4
38736,2014,6,2,23,2,69.0,16.0,93.84,1010.0,17.0,3,7.0,0.0,0.0,4
38737,2014,6,3,0,2,61.0,15.0,88.02,1010.0,17.0,1,2.0,0.0,0.0,4
38738,2014,6,3,1,2,42.0,15.0,88.02,1009.0,17.0,1,5.0,0.0,0.0,3
38739,2014,6,3,2,2,59.0,15.0,93.8,1009.0,16.0,1,7.0,0.0,0.0,4
38740,2014,6,3,3,2,90.0,15.0,88.02,1010.0,17.0,1,10.0,0.0,0.0,4
38741,2014,6,3,4,2,85.0,15.0,88.02,1009.0,17.0,1,12.0,0.0,0.0,4
38742,2014,6,3,5,2,98.0,16.0,93.84,1009.0,17.0,1,15.0,0.0,0.0,4
38743,2014,6,3,6,2,102.0,16.0,93.84,1009.0,17.0,1,19.0,0.0,0.0,4
38744,2014,6,3,7,2,89.0,16.0,88.11,1009.0,18.0,1,24.0,0.0,0.0,4
38745,2014,6,3,8,2,50.0,16.0,77.79,1009.0,20.0,1,28.0,0.0,0.0,3
38746,2014,6,3,9,2,32.0,17.0,69.01,1009.0,23.0,1,34.0,0.0,0.0,2
38747,2014,6,3,10,2,25.0,17.0,61.21,1009.0,25.0,1,39.0,0.0,0.0,2
38748,2014,6,3,11,2,26.0,17.0,54.39,1008.0,27.0,1,44.0,0.0,0.0,2
38749,2014,6,3,12,2,23.0,17.0,51.31,1008.0,28.0,1,48.0,0.0,0.0,2
38750,2014,6,3,13,2,25.0,17.0,51.31,1007.0,28.0,2,4.0,0.0,0.0,2
38751,2014,6,3,14,2,30.0,17.0,51.31,1007.0,28.0,1,4.0,0.0,0.0,2
38752,2014,6,3,15,2,31.0,17.0,48.42,1006.0,29.0,1,8.0,0.0,0.0,2
38753,2014,6,3,16,2,24.0,13.0,35.35,1006.0,30.0,1,15.0,0.0,0.0,2
38754,2014,6,3,17,2,22.0,16.0,42.9,1005.0,30.0,3,3.0,0.0,0.0,2
38755,2014,6,3,18,2,22.0,13.0,37.44,1006.0,29.0,1,6.0,0.0,0.0,2
38756,2014,6,3,19,2,23.0,15.0,45.16,1006.0,28.0,3,3.0,0.0,0.0,2
38757,2014,6,3,20,2,24.0,14.0,53.62,1007.0,24.0,3,6.0,0.0,0.0,2
38758,2014,6,3,21,2,22.0,15.0,64.54,1007.0,22.0,1,1.0,0.0,0.0,2
38759,2014,6,3,22,2,24.0,15.0,64.54,1006.0,22.0,3,2.0,0.0,0.0,2
38760,2014,6,3,23,2,28.0,15.0,72.96,1007.0,20.0,1,2.0,0.0,0.0,2
38761,2014,6,4,0,2,33.0,16.0,77.79,1007.0,20.0,3,1.0,0.0,0.0,2
38762,2014,6,4,1,2,35.0,16.0,77.79,1007.0,20.0,2,2.0,0.0,0.0,2
38763,2014,6,4,2,2,34.0,16.0,77.79,1007.0,20.0,3,3.0,0.0,0.0,2
38764,2014,6,4,3,2,45.0,15.0,77.64,1007.0,19.0,3,5.0,0.0,0.0,3
38765,2014,6,4,4,2,60.0,16.0,88.11,1007.0,18.0,3,7.0,0.0,0.0,4
38766,2014,6,4,5,2,75.0,16.0,88.11,1007.0,18.0,3,9.0,0.0,0.0,4
38767,2014,6,4,6,2,92.0,16.0,73.14,1007.0,21.0,4,1.0,0.0,0.0,4
38768,2014,6,4,7,2,93.0,16.0,68.81,1007.0,22.0,4,2.0,0.0,0.0,4
38769,2014,6,4,8,2,89.0,16.0,60.98,1007.0,24.0,4,4.0,0.0,0.0,4
38770,2014,6,4,9,2,111.0,16.0,57.44,1007.0,25.0,4,9.0,0.0,0.0,4
38771,2014,6,4,10,2,146.0,16.0,54.14,1007.0,26.0,4,14.0,0.0,0.0,4
38772,2014,6,4,11,2,147.0,17.0,54.39,1006.0,27.0,4,18.0,0.0,0.0,4
38773,2014,6,4,12,2,109.0,17.0,51.31,1006.0,28.0,4,21.0,0.0,0.0,4
38774,2014,6,4,13,2,68.0,16.0,45.44,1005.0,29.0,4,25.0,0.0,0.0,4
38775,2014,6,4,14,2,59.0,16.0,42.9,1005.0,30.0,4,28.0,0.0,0.0,4
38776,2014,6,4,15,2,47.0,14.0,39.96,1004.0,29.0,4,31.0,0.0,0.0,3
38777,2014,6,4,16,2,44.0,14.0,39.96,1004.0,29.0,4,34.0,0.0,0.0,3
38778,2014,6,4,17,2,58.0,14.0,39.96,1004.0,29.0,3,3.0,0.0,0.0,4
38779,2014,6,4,18,2,59.0,14.0,42.34,1004.0,28.0,3,6.0,0.0,0.0,4
38780,2014,6,4,19,2,48.0,15.0,47.88,1005.0,27.0,3,8.0,0.0,0.0,3
38781,2014,6,4,20,2,45.0,16.0,54.14,1005.0,26.0,4,2.0,0.0,0.0,3
38782,2014,6,4,21,2,36.0,15.0,53.88,1005.0,25.0,4,4.0,0.0,0.0,3
38783,2014,6,4,22,2,33.0,16.0,60.98,1006.0,24.0,4,6.0,0.0,0.0,2
38784,2014,6,4,23,2,67.0,17.0,64.98,1006.0,24.0,4,8.0,0.0,0.0,4
38785,2014,6,5,0,2,62.0,17.0,69.01,1006.0,23.0,4,10.0,0.0,0.0,4
38786,2014,6,5,1,2,50.0,17.0,73.32,1006.0,22.0,4,12.0,0.0,0.0,3
38787,2014,6,5,2,2,56.0,17.0,73.32,1006.0,22.0,4,14.0,0.0,0.0,4
38788,2014,6,5,3,2,61.0,16.0,68.81,1006.0,22.0,4,16.0,0.0,0.0,4
38789,2014,6,5,4,2,73.0,16.0,73.14,1006.0,21.0,4,17.0,0.0,0.0,4
38790,2014,6,5,5,2,72.0,16.0,73.14,1006.0,21.0,4,18.0,0.0,0.0,4
38791,2014,6,5,6,2,74.0,17.0,73.32,1006.0,22.0,3,1.0,0.0,0.0,4
38792,2014,6,5,7,2,80.0,17.0,69.01,1006.0,23.0,3,3.0,0.0,0.0,4
38793,2014,6,5,8,2,84.0,16.0,60.98,1007.0,24.0,4,2.0,0.0,0.0,4
38794,2014,6,5,9,2,68.0,16.0,57.44,1007.0,25.0,4,5.0,0.0,0.0,4
38795,2014,6,5,10,2,54.0,15.0,50.78,1007.0,26.0,4,8.0,0.0,0.0,3
38796,2014,6,5,11,2,42.0,14.0,47.61,1006.0,26.0,3,3.0,0.0,0.0,3
38797,2014,6,5,12,2,43.0,14.0,47.61,1006.0,26.0,4,3.0,0.0,0.0,3
38798,2014,6,5,13,2,35.0,15.0,47.88,1005.0,27.0,4,5.0,0.0,0.0,2
38799,2014,6,5,14,2,31.0,14.0,39.96,1004.0,29.0,4,6.0,0.0,0.0,2
38800,2014,6,5,15,2,30.0,14.0,39.96,1004.0,29.0,3,2.0,0.0,0.0,2
38801,2014,6,5,16,2,30.0,15.0,42.62,1004.0,29.0,4,1.0,0.0,0.0,2
38802,2014,6,5,17,2,26.0,14.0,39.96,1004.0,29.0,4,2.0,0.0,0.0,2
38803,2014,6,5,18,2,25.0,13.0,39.67,1004.0,28.0,3,2.0,0.0,0.0,2
38804,2014,6,5,19,2,29.0,14.0,47.61,1004.0,26.0,3,4.0,0.0,0.0,2
38805,2014,6,5,20,2,28.0,14.0,53.62,1004.0,24.0,3,6.0,0.0,0.0,2
38806,2014,6,5,21,2,28.0,15.0,60.74,1005.0,23.0,3,8.0,0.0,0.0,2
38807,2014,6,5,22,2,39.0,15.0,60.74,1005.0,23.0,4,2.0,0.0,0.0,3
38808,2014,6,5,23,2,70.0,16.0,68.81,1006.0,22.0,4,4.0,0.0,0.0,4
38809,2014,6,6,0,2,57.0,17.0,77.94,1006.0,21.0,4,6.0,0.0,0.0,4
38810,2014,6,6,1,2,52.0,17.0,77.94,1005.0,21.0,4,8.0,0.0,0.0,3
38811,2014,6,6,2,2,46.0,16.0,77.79,1006.0,20.0,4,10.0,0.0,0.0,3
38812,2014,6,6,3,2,50.0,16.0,77.79,1005.0,20.0,4,12.0,0.0,0.0,3
38813,2014,6,6,4,2,59.0,16.0,82.77,1006.0,19.0,3,2.0,0.0,0.0,4
38814,2014,6,6,5,2,68.0,16.0,82.77,1006.0,19.0,3,4.0,0.0,0.0,4
38815,2014,6,6,6,2,87.0,17.0,77.94,1006.0,21.0,3,6.0,0.0,0.0,4
38816,2014,6,6,7,2,77.0,17.0,73.32,1006.0,22.0,4,2.0,0.0,0.0,4
38817,2014,6,6,8,2,87.0,17.0,64.98,1007.0,24.0,4,5.0,0.0,0.0,4
38818,2014,6,6,9,2,81.0,17.0,61.21,1007.0,25.0,4,8.0,0.0,0.0,4
38819,2014,6,6,10,2,69.0,16.0,54.14,1006.0,26.0,4,10.0,0.0,0.0,4
38820,2014,6,6,11,2,53.0,15.0,47.88,1006.0,27.0,4,14.0,0.0,0.0,3
38821,2014,6,6,12,2,30.0,16.0,51.05,1006.0,27.0,4,16.0,0.0,0.0,2
38822,2014,6,6,13,2,30.0,15.0,50.78,1005.0,26.0,2,7.0,0.0,0.0,2
38823,2014,6,6,14,2,13.0,15.0,57.2,1005.0,24.0,1,6.0,0.0,0.0,2
38824,2014,6,6,15,2,16.0,15.0,60.74,1004.0,23.0,2,5.0,0.0,0.0,2
38825,2014,6,6,16,2,15.0,15.0,60.74,1004.0,23.0,1,4.0,0.0,0.0,2
38826,2014,6,6,17,2,14.0,14.0,56.95,1004.0,23.0,1,9.0,0.0,0.0,2
38827,2014,6,6,18,2,16.0,14.0,60.51,1004.0,22.0,2,4.0,0.0,0.0,2
38828,2014,6,6,19,2,26.0,14.0,64.32,1004.0,21.0,1,4.0,0.0,0.0,2
38829,2014,6,6,20,2,33.0,15.0,72.96,1004.0,20.0,1,7.0,0.0,0.0,2
38830,2014,6,6,21,2,45.0,15.0,72.96,1005.0,20.0,1,10.0,0.0,0.0,3
38831,2014,6,6,22,2,35.0,15.0,72.96,1004.0,20.0,1,13.0,0.0,0.0,2
38832,2014,6,6,23,2,39.0,15.0,72.96,1004.0,20.0,2,2.0,0.0,0.0,3
38833,2014,6,7,0,2,27.0,15.0,72.96,1004.0,20.0,2,4.0,0.0,0.0,2
38834,2014,6,7,1,2,26.0,15.0,77.64,1004.0,19.0,2,6.0,0.0,0.0,2
38835,2014,6,7,2,2,35.0,15.0,82.65,1003.0,18.0,1,2.0,0.0,0.0,2
38836,2014,6,7,3,2,48.0,16.0,88.11,1003.0,18.0,1,4.0,0.0,0.0,3
38837,2014,6,7,4,2,51.0,16.0,88.11,1003.0,18.0,1,7.0,0.0,0.0,3
38838,2014,6,7,5,2,60.0,16.0,88.11,1003.0,18.0,1,9.0,0.0,0.0,4
38839,2014,6,7,6,2,55.0,16.0,82.77,1003.0,19.0,1,11.0,0.0,0.0,3
38840,2014,6,7,7,2,53.0,16.0,77.79,1003.0,20.0,1,12.0,0.0,0.0,3
38841,2014,6,7,8,2,62.0,17.0,77.94,1003.0,21.0,4,1.0,0.0,0.0,4
38842,2014,6,7,9,2,74.0,17.0,77.94,1003.0,21.0,4,2.0,0.0,0.0,4
38843,2014,6,7,10,2,82.0,17.0,77.94,1003.0,21.0,4,4.0,0.0,0.0,4
38844,2014,6,7,11,2,75.0,17.0,73.32,1002.0,22.0,2,2.0,0.0,0.0,4
38845,2014,6,7,12,2,47.0,17.0,73.32,1002.0,22.0,4,1.0,0.0,0.0,3
38846,2014,6,7,13,2,53.0,17.0,69.01,1001.0,23.0,3,3.0,0.0,0.0,3
38847,2014,6,7,14,2,49.0,16.0,60.98,1001.0,24.0,3,7.0,0.0,0.0,3
38848,2014,6,7,15,2,33.0,17.0,73.32,1000.0,22.0,3,10.0,0.0,0.0,2
38849,2014,6,7,16,2,30.0,16.0,68.81,1000.0,22.0,4,3.0,0.0,0.0,2
38850,2014,6,7,17,2,30.0,15.0,60.74,1000.0,23.0,3,4.0,0.0,0.0,2
38851,2014,6,7,18,2,23.0,14.0,60.51,1000.0,22.0,3,8.0,0.0,0.0,2
38852,2014,6,7,19,2,20.0,14.0,60.51,1000.0,22.0,3,11.0,0.0,0.0,2
38853,2014,6,7,20,2,19.0,15.0,68.61,1001.0,21.0,3,13.0,0.5,0.5,2
38854,2014,6,7,21,2,26.0,17.0,93.89,1001.0,18.0,4,3.0,3.0,3.5,2
38855,2014,6,7,22,2,34.0,17.0,93.89,1001.0,18.0,4,5.0,0.0,0.0,2
38856,2014,6,7,23,2,39.0,17.0,93.89,1002.0,18.0,4,8.0,0.1,0.1,3
38857,2014,6,8,0,2,51.0,17.0,93.89,1001.0,18.0,4,10.0,0.8,0.9,3
38858,2014,6,8,1,2,48.0,16.0,93.84,1001.0,17.0,4,14.0,2.9,3.8,3
38859,2014,6,8,2,2,52.0,16.0,93.84,1001.0,17.0,4,18.0,1.5,5.3,3
38860,2014,6,8,3,2,50.0,15.0,93.8,1002.0,16.0,4,22.0,0.3,5.6,3
38861,2014,6,8,4,2,48.0,14.0,87.93,1002.0,16.0,4,26.0,1.0,6.6,3
38862,2014,6,8,5,2,48.0,15.0,93.8,1003.0,16.0,4,28.0,0.1,6.7,3
38863,2014,6,8,6,2,52.0,15.0,93.8,1003.0,16.0,4,29.0,0.1,6.8,3
38864,2014,6,8,7,2,37.0,15.0,88.02,1003.0,17.0,4,32.0,0.0,0.0,3
38865,2014,6,8,8,2,42.0,14.0,77.48,1004.0,18.0,4,36.0,0.0,0.0,3
38868,2014,6,8,11,2,23.0,15.0,72.96,1004.0,20.0,4,45.0,0.0,0.0,2
38869,2014,6,8,12,2,31.0,15.0,68.61,1004.0,21.0,4,49.0,0.0,0.0,2
38870,2014,6,8,13,2,17.0,15.0,64.54,1003.0,22.0,4,52.0,0.0,0.0,2
38871,2014,6,8,14,2,17.0,15.0,64.54,1003.0,22.0,4,56.0,0.0,0.0,2
38872,2014,6,8,15,2,37.0,15.0,68.61,1003.0,21.0,3,2.0,0.0,0.0,3
38873,2014,6,8,16,2,45.0,12.0,49.97,1003.0,23.0,4,6.0,0.0,0.0,3
38874,2014,6,8,17,2,13.0,13.0,60.27,1003.0,21.0,4,10.0,0.0,0.0,2
38875,2014,6,8,18,2,22.0,15.0,72.96,1004.0,20.0,4,1.0,0.0,0.0,2
38876,2014,6,8,19,2,27.0,15.0,72.96,1004.0,20.0,4,2.0,0.0,0.0,2
38877,2014,6,8,20,2,30.0,15.0,72.96,1005.0,20.0,3,1.0,0.0,0.0,2
38878,2014,6,8,21,2,35.0,15.0,77.64,1006.0,19.0,3,4.0,0.0,0.0,2
38879,2014,6,8,22,2,33.0,15.0,82.65,1006.0,18.0,3,7.0,0.0,0.0,2
38880,2014,6,8,23,2,38.0,15.0,82.65,1006.0,18.0,3,8.0,0.0,0.0,3
38881,2014,6,9,0,2,47.0,15.0,88.02,1006.0,17.0,3,10.0,0.0,0.0,3
38882,2014,6,9,1,2,55.0,14.0,82.52,1006.0,17.0,3,12.0,0.0,0.0,3
38883,2014,6,9,2,2,56.0,14.0,82.52,1006.0,17.0,3,15.0,0.0,0.0,4
38884,2014,6,9,3,2,48.0,13.0,77.32,1007.0,17.0,3,16.0,0.0,0.0,3
38885,2014,6,9,4,2,41.0,14.0,87.93,1008.0,16.0,3,17.0,0.9,0.9,3
38886,2014,6,9,5,2,39.0,14.0,87.93,1008.0,16.0,3,19.0,0.7,1.6,3
38887,2014,6,9,6,2,31.0,14.0,82.52,1008.0,17.0,3,21.0,0.3,1.9,2
38888,2014,6,9,7,2,35.0,15.0,82.65,1008.0,18.0,1,1.0,0.0,0.0,2
38889,2014,6,9,8,2,37.0,15.0,77.64,1008.0,19.0,3,2.0,0.0,0.0,3
38890,2014,6,9,9,2,36.0,16.0,77.79,1009.0,20.0,3,4.0,0.0,0.0,3
38891,2014,6,9,10,2,36.0,14.0,60.51,1009.0,22.0,3,8.0,0.0,0.0,3
38892,2014,6,9,11,2,27.0,13.0,53.36,1009.0,23.0,4,4.0,0.0,0.0,2
38893,2014,6,9,12,2,20.0,15.0,57.2,1009.0,24.0,3,4.0,0.0,0.0,2
38894,2014,6,9,13,2,21.0,14.0,56.95,1009.0,23.0,3,8.0,0.0,0.0,2
38895,2014,6,9,14,2,19.0,14.0,56.95,1008.0,23.0,4,4.0,0.0,0.0,2
38896,2014,6,9,15,2,22.0,16.0,57.44,1008.0,25.0,4,7.0,0.0,0.0,2
38897,2014,6,9,16,2,29.0,14.0,53.62,1008.0,24.0,4,10.0,0.0,0.0,2
38898,2014,6,9,17,2,30.0,14.0,56.95,1008.0,23.0,4,13.0,0.0,0.0,2
38900,2014,6,9,19,2,47.0,15.0,68.61,1009.0,21.0,4,19.0,0.0,0.0,3
38901,2014,6,9,20,2,51.0,15.0,72.96,1009.0,20.0,4,20.0,0.0,0.0,3
38902,2014,6,9,21,2,36.0,15.0,77.64,1010.0,19.0,4,22.0,0.0,0.0,3
38903,2014,6,9,22,2,32.0,15.0,77.64,1010.0,19.0,3,2.0,0.0,0.0,2
38904,2014,6,9,23,2,44.0,15.0,82.65,1010.0,18.0,4,1.0,0.2,0.2,3
38905,2014,6,10,0,2,50.0,15.0,88.02,1011.0,17.0,4,2.0,0.1,0.3,3
38906,2014,6,10,1,2,47.0,14.0,77.48,1010.0,18.0,3,4.0,0.0,0.0,3
38907,2014,6,10,2,2,45.0,15.0,88.02,1010.0,17.0,3,6.0,0.1,0.1,3
38908,2014,6,10,3,2,34.0,15.0,88.02,1010.0,17.0,3,8.0,0.0,0.0,2
38909,2014,6,10,4,2,39.0,15.0,88.02,1010.0,17.0,3,11.0,0.0,0.0,3
38910,2014,6,10,5,2,43.0,14.0,82.52,1011.0,17.0,3,13.0,0.0,0.0,3
38911,2014,6,10,6,2,48.0,15.0,88.02,1011.0,17.0,3,15.0,0.0,0.0,3
38913,2014,6,10,8,2,34.0,15.0,72.96,1012.0,20.0,3,17.0,0.0,0.0,2
38915,2014,6,10,10,2,25.0,14.0,56.95,1012.0,23.0,1,6.0,0.0,0.0,2
38917,2014,6,10,12,2,28.0,15.0,57.2,1011.0,24.0,1,15.0,0.0,0.0,2
38918,2014,6,10,13,2,31.0,15.0,53.88,1010.0,25.0,1,20.0,0.0,0.0,2
38919,2014,6,10,14,2,25.0,14.0,50.51,1009.0,25.0,1,24.0,0.0,0.0,2
38920,2014,6,10,15,2,14.0,13.0,47.33,1008.0,25.0,1,29.0,0.0,0.0,2
38921,2014,6,10,16,2,20.0,11.0,41.49,1008.0,25.0,1,33.0,0.0,0.0,2
38922,2014,6,10,17,2,13.0,13.0,47.33,1008.0,25.0,1,36.0,0.0,0.0,2
38923,2014,6,10,18,2,14.0,12.0,47.05,1009.0,24.0,2,2.0,0.0,0.0,2
38925,2014,6,10,20,2,32.0,13.0,68.2,1010.0,19.0,3,2.0,0.0,0.0,2
38926,2014,6,10,21,2,38.0,14.0,82.52,1010.0,17.0,4,0.0,0.0,0.0,3
38927,2014,6,10,22,2,50.0,14.0,82.52,1010.0,17.0,4,0.0,0.0,0.0,3
38928,2014,6,10,23,2,48.0,14.0,87.93,1010.0,16.0,3,1.0,0.0,0.0,3
38929,2014,6,11,0,2,55.0,14.0,87.93,1010.0,16.0,3,2.0,0.0,0.0,3
38930,2014,6,11,1,2,97.0,14.0,93.75,1010.0,15.0,4,0.0,0.0,0.0,4
38931,2014,6,11,2,2,106.0,14.0,93.75,1009.0,15.0,4,1.0,0.0,0.0,4
38932,2014,6,11,3,2,97.0,13.0,93.7,1009.0,14.0,3,1.0,0.0,0.0,4
38933,2014,6,11,4,2,100.0,13.0,93.7,1009.0,14.0,3,2.0,0.0,0.0,4
38934,2014,6,11,5,2,106.0,13.0,93.7,1010.0,14.0,4,1.0,0.0,0.0,4
38935,2014,6,11,6,2,119.0,15.0,93.8,1010.0,16.0,4,0.0,0.0,0.0,4
38936,2014,6,11,7,2,120.0,15.0,82.65,1010.0,18.0,4,1.0,0.0,0.0,4
38937,2014,6,11,8,2,91.0,15.0,72.96,1010.0,20.0,4,2.0,0.0,0.0,4
38938,2014,6,11,9,2,69.0,16.0,68.81,1009.0,22.0,4,3.0,0.0,0.0,4
38940,2014,6,11,11,2,44.0,15.0,57.2,1008.0,24.0,2,5.0,0.0,0.0,3
38941,2014,6,11,12,2,61.0,16.0,60.98,1008.0,24.0,1,3.0,0.0,0.0,4
38943,2014,6,11,14,2,46.0,15.0,53.88,1006.0,25.0,2,5.0,0.0,0.0,3
38945,2014,6,11,16,2,15.0,12.0,47.05,1005.0,24.0,2,15.0,0.0,0.0,2
38946,2014,6,11,17,2,16.0,13.0,56.69,1005.0,22.0,2,18.0,0.0,0.0,2
38947,2014,6,11,18,2,24.0,16.0,68.81,1006.0,22.0,3,3.0,0.0,0.0,2
38948,2014,6,11,19,2,38.0,16.0,73.14,1006.0,21.0,3,5.0,0.0,0.0,3
38949,2014,6,11,20,2,50.0,16.0,77.79,1006.0,20.0,3,7.0,0.0,0.0,3
38950,2014,6,11,21,2,61.0,16.0,82.77,1006.0,19.0,3,9.0,0.0,0.0,4
38951,2014,6,11,22,2,73.0,16.0,88.11,1006.0,18.0,3,11.0,0.0,0.0,4
38952,2014,6,11,23,2,81.0,15.0,88.02,1006.0,17.0,3,13.0,0.0,0.0,4
38953,2014,6,12,0,2,76.0,15.0,88.02,1006.0,17.0,3,15.0,0.0,0.0,4
38954,2014,6,12,1,2,43.0,15.0,93.8,1005.0,16.0,3,17.0,0.0,0.0,3
38955,2014,6,12,2,2,45.0,15.0,93.8,1006.0,16.0,3,18.0,0.0,0.0,3
38956,2014,6,12,3,2,47.0,15.0,93.8,1006.0,16.0,3,20.0,0.0,0.0,3
38957,2014,6,12,4,2,102.0,14.0,93.75,1006.0,15.0,3,22.0,0.0,0.0,4
38958,2014,6,12,5,2,101.0,14.0,93.75,1006.0,15.0,3,23.0,0.0,0.0,4
38959,2014,6,12,6,2,95.0,16.0,93.84,1006.0,17.0,4,1.0,0.0,0.0,4
38960,2014,6,12,7,2,101.0,16.0,88.11,1006.0,18.0,1,2.0,0.0,0.0,4
38961,2014,6,12,8,2,92.0,16.0,88.11,1006.0,18.0,1,5.0,0.0,0.0,4
38962,2014,6,12,9,2,84.0,17.0,88.2,1006.0,19.0,1,8.0,0.0,0.0,4
38963,2014,6,12,10,2,75.0,17.0,73.32,1006.0,22.0,1,11.0,0.0,0.0,4
38964,2014,6,12,11,2,78.0,18.0,69.2,1005.0,24.0,2,4.0,0.0,0.0,4
38965,2014,6,12,12,2,56.0,18.0,65.19,1005.0,25.0,2,9.0,0.0,0.0,4
38966,2014,6,12,13,2,41.0,17.0,57.69,1004.0,26.0,2,15.0,0.0,0.0,3
38968,2014,6,12,15,2,30.0,16.0,57.44,1003.0,25.0,1,12.0,0.1,0.1,2
38969,2014,6,12,16,2,21.0,16.0,51.05,1002.0,27.0,2,6.0,0.6,0.7,2
38970,2014,6,12,17,2,17.0,17.0,88.2,1004.0,19.0,1,11.0,0.0,0.0,2
38971,2014,6,12,18,2,19.0,17.0,82.89,1004.0,20.0,1,14.0,0.0,0.0,2
38972,2014,6,12,19,2,19.0,17.0,82.89,1004.0,20.0,1,16.0,0.0,0.0,2
38973,2014,6,12,20,2,24.0,17.0,88.2,1004.0,19.0,2,2.0,0.0,0.0,2
38974,2014,6,12,21,2,33.0,17.0,93.89,1004.0,18.0,4,1.0,0.0,0.0,2
38975,2014,6,12,22,2,39.0,17.0,93.89,1004.0,18.0,4,2.0,0.0,0.0,3
38976,2014,6,12,23,2,33.0,17.0,93.89,1004.0,18.0,4,3.0,0.0,0.0,2
38977,2014,6,13,0,2,29.0,16.0,93.84,1004.0,17.0,4,3.0,0.0,0.0,2
38978,2014,6,13,1,2,21.0,16.0,100.0,1004.0,16.0,3,1.0,0.0,0.0,2
38979,2014,6,13,2,2,21.0,15.0,93.8,1004.0,16.0,4,1.0,0.0,0.0,2
38980,2014,6,13,3,2,14.0,15.0,88.02,1004.0,17.0,2,2.0,0.0,0.0,2
38982,2014,6,13,5,2,13.0,15.0,88.02,1005.0,17.0,1,3.0,0.0,0.0,2
38983,2014,6,13,6,2,16.0,15.0,77.64,1005.0,19.0,2,3.0,0.0,0.0,2
38984,2014,6,13,7,2,26.0,15.0,72.96,1006.0,20.0,1,4.0,0.0,0.0,2
38985,2014,6,13,8,2,24.0,16.0,68.81,1006.0,22.0,2,4.0,0.0,0.0,2
38987,2014,6,13,10,2,18.0,16.0,64.76,1006.0,23.0,2,4.0,0.0,0.0,2
38988,2014,6,13,11,2,20.0,16.0,64.76,1006.0,23.0,1,5.0,0.0,0.0,2
38989,2014,6,13,12,2,20.0,16.0,54.14,1006.0,26.0,1,11.0,0.0,0.0,2
38990,2014,6,13,13,2,20.0,15.0,50.78,1006.0,26.0,1,14.0,0.0,0.0,2
38991,2014,6,13,14,2,20.0,15.0,50.78,1005.0,26.0,2,5.0,0.0,0.0,2
38992,2014,6,13,15,2,9.0,14.0,44.89,1005.0,27.0,2,10.0,0.0,0.0,1
38994,2014,6,13,17,2,6.0,12.0,39.39,1004.0,27.0,2,6.0,0.0,0.0,1
38995,2014,6,13,18,2,9.0,11.0,39.1,1005.0,26.0,2,10.0,0.0,0.0,1
38997,2014,6,13,20,2,15.0,11.0,46.78,1005.0,23.0,2,3.0,0.0,0.0,2
38998,2014,6,13,21,2,25.0,12.0,53.1,1006.0,22.0,2,5.0,0.0,0.0,2
38999,2014,6,13,22,2,27.0,12.0,63.87,1006.0,19.0,4,1.0,0.0,0.0,2
39000,2014,6,13,23,2,33.0,13.0,72.6,1006.0,18.0,3,2.0,0.0,0.0,2
39001,2014,6,14,0,2,37.0,14.0,82.52,1006.0,17.0,3,4.0,0.0,0.0,3
39002,2014,6,14,1,2,37.0,13.0,82.4,1006.0,16.0,3,5.0,0.0,0.0,3
39003,2014,6,14,2,2,49.0,13.0,82.4,1006.0,16.0,3,7.0,0.0,0.0,3
39004,2014,6,14,3,2,68.0,12.0,82.27,1006.0,15.0,4,1.0,0.0,0.0,4
39005,2014,6,14,4,2,57.0,12.0,87.75,1007.0,14.0,4,2.0,0.0,0.0,4
39006,2014,6,14,5,2,63.0,13.0,87.84,1007.0,15.0,3,2.0,0.0,0.0,4
39007,2014,6,14,6,2,67.0,14.0,82.52,1007.0,17.0,4,1.0,0.0,0.0,4
39008,2014,6,14,7,2,65.0,14.0,68.4,1007.0,20.0,4,2.0,0.0,0.0,4
39009,2014,6,14,8,2,83.0,15.0,64.54,1007.0,22.0,4,4.0,0.0,0.0,4
39010,2014,6,14,9,2,86.0,16.0,57.44,1007.0,25.0,4,6.0,0.0,0.0,4
39011,2014,6,14,10,2,57.0,14.0,44.89,1007.0,27.0,4,8.0,0.0,0.0,4
